,Unnamed: 0,Team 1,Team 2,Winner,Year
2255,2255,Arkansas,Colgate,Arkansas,2021
2256,2256,Baylor,Hartford,Baylor,2021
2257,2257,Florida,VA Tech,Florida,2021
2258,2258,Houston,Cleveland St,Houston,2021
2259,2259,Illinois,Drexel,Illinois,2021
2260,2260,Loyola-Chi,GA Tech,Loyola-Chi,2021
2261,2261,North Texas,Purdue,North Texas,2021
2262,2262,Oklahoma St,Liberty,Oklahoma St,2021
2263,2263,Oral Roberts,Ohio State,Oral Roberts,2021
2264,2264,Oregon St,Tennessee,Oregon St,2021
2265,2265,Rutgers,Clemson,Rutgers,2021
2266,2266,Syracuse,San Diego St,Syracuse,2021
2267,2267,Texas Tech,Utah State,Texas Tech,2021
2268,2268,Villanova,Winthrop,Villanova,2021
2269,2269,W Virginia,Morehead St,W Virginia,2021
2270,2270,Wisconsin,N Carolina,Wisconsin,2021
2271,2271,Abl Christian,Texas,Abl Christian,2021
2272,2272,Alabama,Iona,Alabama,2021
2273,2273,Colorado,Georgetown,Colorado,2021
2274,2274,Creighton,UCSB,Creighton,2021
2275,2275,Florida St,NC-Grnsboro,Florida St,2021
2276,2276,Gonzaga,Norfolk St,Gonzaga,2021
2277,2277,Iowa,Grd Canyon,Iowa,2021
2278,2278,Kansas,E Washingtn,Kansas,2021
2279,2279,LSU,St Bonavent,LSU,2021
2280,2280,Maryland,Connecticut,Maryland,2021
2281,2281,Michigan,TX Southern,Michigan,2021
2282,2282,Ohio,Virginia,Ohio,2021
2283,2283,Oklahoma,Missouri,Oklahoma,2021
2284,2284,UCLA,BYU,UCLA,2021
2285,2285,USC,Drake,USC,2021
2286,2286,Arkansas,Texas Tech,Arkansas,2021
2287,2287,Baylor,Wisconsin,Baylor,2021
2288,2288,Houston,Rutgers,Houston,2021
2289,2289,Loyola-Chi,Illinois,Loyola-Chi,2021
2290,2290,Oral Roberts,Florida,Oral Roberts,2021
2291,2291,Oregon St,Oklahoma St,Oregon St,2021
2292,2292,Syracuse,W Virginia,Syracuse,2021
2293,2293,Villanova,North Texas,Villanova,2021
2294,2294,Alabama,Maryland,Alabama,2021
2295,2295,Creighton,Ohio,Creighton,2021
2296,2296,Florida St,Colorado,Florida St,2021
2297,2297,Gonzaga,Oklahoma,Gonzaga,2021
2298,2298,Michigan,LSU,Michigan,2021
2299,2299,Oregon,Iowa,Oregon,2021
2300,2300,UCLA,Abl Christian,UCLA,2021
2301,2301,USC,Kansas,USC,2021
2302,2302,Arkansas,Oral Roberts,Arkansas,2021
2303,2303,Baylor,Villanova,Baylor,2021
2304,2304,Houston,Syracuse,Houston,2021
2305,2305,Oregon St,Loyola-Chi,Oregon St,2021
2306,2306,Gonzaga,Creighton,Gonzaga,2021
2307,2307,Michigan,Florida St,Michigan,2021
2308,2308,UCLA,Alabama,UCLA,2021
2309,2309,USC,Oregon,USC,2021
2310,2310,Baylor,Arkansas,Baylor,2021
2311,2311,Houston,Oregon St,Houston,2021
2312,2312,Gonzaga,USC,Gonzaga,2021
2313,2313,UCLA,Michigan,UCLA,2021
2314,2314,Baylor,Houston,Baylor,2021
2315,2315,Gonzaga,UCLA,Gonzaga,2021
2316,2316,Baylor,Gonzaga,Baylor,2021
